Timestamp,High,Low,Open,Close,Volume,Adj Close
1546272000,2.6037736,2.55327909,2.57644997,2.55327909,15150.4105397,2.57584214
1546273800,2.55294889,2.542,2.55294889,2.542,790.21630552,2.55171156
1546275600,2.542,2.542,2.542,2.542,0.0,2.542
1546277400,2.542,2.542,2.542,2.542,0.0,2.542
1546279200,2.542,2.542,2.542,2.542,0.0,2.542
1546281000,2.542,2.542,2.542,2.542,0.0,2.542
1546282800,2.55734255,2.52366481,2.55056383,2.55734255,4073.45540257,2.54164229
1546284600,2.58776148,2.48,2.52466087,2.51679242,8038.76949829,2.51436028
1546286400,2.52858009,2.49059761,2.52858009,2.498964,4135.19432865,2.50378518
1546288200,2.498964,2.498964,2.498964,2.498964,0.0,2.498964
1546290000,2.498964,2.498964,2.498964,2.498964,0.0,2.498964
1546291800,2.498964,2.498964,2.498964,2.498964,0.0,2.498964
1546293600,2.50772925,2.50772925,2.50772925,2.50772925,798.51114778,2.50772925
1546295400,2.51510049,2.51510049,2.51510049,2.51510049,153.24120697,2.51510049
1546297200,2.51510049,2.51510049,2.51510049,2.51510049,0.0,2.51510049
1546299000,2.52168258,2.51724397,2.52168258,2.51724397,1770.92768139,2.51803669
1546300800,2.52785768,2.51111871,2.52785768,2.51111871,1312.9228228,2.52485158
1546302600,2.56299843,2.53295658,2.5383112,2.53295658,9268.10687231,2.53862625
1546304400,2.533,2.51520004,2.53295658,2.52677453,5199.66971112,2.52424013
1546306200,2.52677453,2.52677453,2.52677453,2.52677453,0.0,2.52677453
1546308000,2.5313577,2.5313577,2.5313577,2.5313577,5.00022764,2.5313577
1546309800,2.50784955,2.50784951,2.50784955,2.50784951,974.80125072,2.50784954
1546311600,2.55461024,2.55461024,2.55461024,2.55461024,999.99999997,2.55461024
1546313400,2.55461024,2.55461024,2.55461024,2.55461024,0.0,2.55461024
1546315200,2.5445893,2.54458084,2.5445893,2.54458084,868.60378352,2.54458925
1546317000,2.53188626,2.53188626,2.53188626,2.53188626,357.16004081,2.53188626
1546318800,2.53244651,2.53244651,2.53244651,2.53244651,30.38935812,2.53244651
1546320600,2.53244651,2.53244651,2.53244651,2.53244651,0.0,2.53244651
1546322400,2.53244651,2.53244651,2.53244651,2.53244651,0.0,2.53244651
1546324200,2.53461768,2.53461768,2.53461768,2.53461768,304.1541216,2.53461768
