Timestamp,Open,Close,High,Low,Volume
1515117600.0,15042.0,15060.0,15193.0,15040.0,1606.12652067
1515121200.0,15060.0,14924.0,15107.0,14893.0,965.86716388
1515124800.0,14923.0,14924.0,15001.0,14725.0,1201.53376963
1515128400.0,14920.0,15009.0,15050.0,14830.0,1318.90894542
1515132000.0,15009.0,14951.0,15033.0,14900.0,888.02695096
1515135600.0,14952.0,14920.0,14953.0,14817.0,928.8837759
1515139200.0,14922.0,15597.0,15770.0,14901.0,3335.99613359
1515142800.0,15597.0,15860.0,16179.0,15593.0,7440.34637261
1515146400.0,15860.0,16065.0,16242.0,15834.76390711,3201.22664217
1515150000.0,16065.0,16104.0,16189.0,15848.0,2419.72308481
1515153600.0,16103.0,15877.0,16121.0,15780.0,1865.10088485
1515157200.0,15877.0,15997.0,16048.0,15862.0,1790.75957235
1515160800.0,15994.0,16063.0,16150.0,15847.0,1962.7783238700001
1515164400.0,16067.0,16059.0,16079.0,15914.0,1595.4626717
1515168000.0,16059.0,16323.0,16400.0,16054.0,3728.8060587
1515171600.0,16323.0,16401.0,16620.0,16254.0,4908.95653902
1515175200.0,16401.0,16421.0,16592.0,16324.0,1992.64447041
1515178800.0,16428.0,16450.0,16510.0,16210.0,1892.21779871
1515182400.0,16451.0,16611.0,16612.0,16303.0,1916.13454719
1515186000.0,16611.0,16736.85983827,16925.0,16611.0,3070.97832403
1515189600.0,16736.85983827,16949.0,17022.0,16717.0,2237.34164395
1515193200.0,16949.0,16911.0,17105.0,16786.0,2521.75640636
1515196800.0,16912.0,16927.0,16950.0,16630.0,2215.72843346
1515200400.0,16929.0,17053.0,17067.0,16839.0,1224.5806744
1515204000.0,17054.0,16550.0,17099.0,16545.0,1785.00778425
1515207600.0,16546.0,16581.0,16787.0,16535.0,1010.91344582
1515211200.0,16581.0,16541.0,16676.0,16411.0,1535.59669643
1515214800.0,16542.0,16643.0,16720.0,16421.0,1188.59194857
1515218400.0,16643.0,16581.0,16691.0,16520.0,809.47990696
1515222000.0,16588.0,16504.0,16588.0,16372.25644975,1027.85289197
1515225600.0,16504.0,16445.0,16624.0,16427.0,607.01137187
1515229200.0,16447.0,16388.0,16580.0,16341.0,1075.43935187
1515232800.0,16391.0,16714.0,16740.0,16354.0,1114.71580755
1515236400.0,16714.0,16520.0,16749.0,16508.0,1055.2416114
1515240000.0,16519.0,16310.0,16653.0,16263.0,1326.6570023900001
1515243600.0,16311.0,16291.0,16408.0,16251.0,1042.49012378
1515247200.0,16291.0,16496.0,16549.0,16272.0,978.17275265
1515250800.0,16497.0,16625.0,16690.0,16449.0,985.73939926
1515254400.0,16620.0,16912.0,16999.0,16566.0,1645.54990743
1515258000.0,16912.0,16910.0,16951.0,16790.0,974.8371804
1515261600.0,16912.0,16803.04197151,16999.0,16710.0,1618.38583017
1515265200.0,16803.04197151,16756.0,16858.39430112,16668.0,748.03805828
1515268800.0,16745.0,16867.0,16900.0,16711.0,670.22954566
1515272400.0,16873.0,16846.0,16898.0,16745.0,547.08980418
1515276000.0,16846.0,17096.0,17252.0,16846.0,3448.322753
1515279600.0,17095.0,17169.0,17225.0,17094.0,980.81296584
1515283200.0,17165.0,16981.0,17178.0,16966.0,1775.90888165
1515286800.0,16980.0,17001.0,17074.0,16851.0,1435.12562889
1515290400.0,17001.0,16787.0,17002.0,16705.0,1356.79386628
1515294000.0,16778.0,16723.0,16824.0,16598.0,1045.11492619
1515297600.0,16724.0,16588.0,16772.0,16500.0,1604.53274841
1515301200.0,16590.0,16593.0,16811.0,16583.0,1240.84727999
1515304800.0,16593.0,16434.0,16666.0,16404.0,1224.03898852
1515308400.0,16434.0,16742.0,16765.0,16415.57566423,906.15048384
1515312000.0,16743.0,16787.0,16913.0,16714.0,710.4350337
1515315600.0,16787.0,16671.0,16822.0,16625.0,576.40298057
1515319200.0,16677.0,16726.0,16798.0,16651.0,752.23279271
1515322800.0,16729.0,16607.0,16800.63534848,16606.0,772.16638049
1515326400.0,16606.0,16480.0,16640.59491721,16453.0,1231.03984399
1515330000.0,16479.0,16425.0,16540.0,16337.0,1608.66801313
1515333600.0,16426.0,16572.0,16619.0,16400.0,689.45498137
1515337200.0,16572.0,16470.0,16602.08894879,16450.0,540.60545339
1515340800.0,16470.0,16158.0,16480.0,16056.0,2626.24833232
1515344400.0,16158.0,15845.0,16250.0,15751.0,3598.25170939
1515348000.0,15871.0,16105.0,16190.0,15712.0,2511.30885906
1515351600.0,16105.0,16130.0,16237.0,16066.61532538,1038.57080836
1515355200.0,16131.0,16178.0,16189.0,15953.0,931.98191223
1515358800.0,16178.0,16203.0,16346.0,16142.0,920.44253125
1515362400.0,16209.0,16421.0,16498.0,16172.0,894.73484904
1515366000.0,16417.0,16215.35727958,16420.0,16172.0,847.02767612
1515369600.0,16213.0,15923.0,16329.0,15923.0,1663.38820162
1515373200.0,15922.0,15897.0,16048.0,15725.0,1992.64408121
1515376800.0,15897.0,15920.0,16093.0,15770.0,2186.6325625
1515380400.0,15917.0,15624.0,15941.0,15515.0,2461.63934563
1515384000.0,15624.0,15651.0,15835.0,15550.0,1300.94658051
1515387600.0,15650.0,15845.0,15966.0,15510.0,1484.53914776
1515391200.0,15835.0,15812.0,15912.0,15760.0,1011.42250004
1515394800.0,15813.0,15885.0,15977.0,15803.0,777.73970447
1515398400.0,15885.0,15460.0,15892.0,15333.0,2121.74805368
1515402000.0,15459.0,15131.0,15531.85697549,15101.0,3210.14403997
1515405600.0,15131.0,15337.0,15405.0,15101.0,1743.10992017
1515409200.0,15339.0,15488.0,15499.0,15324.0,1086.75708224
1515412800.0,15489.0,15389.0,15536.0,15252.0,1017.75363866
1515416400.0,15389.0,14821.0,15479.0,14598.0,6274.66855435
1515420000.0,14821.0,14394.0,14900.0,14320.0,6353.72550317
1515423600.0,14395.0,14400.0,14678.0,13755.0,9933.78908875
1515427200.0,14400.0,14789.0,14923.0,14347.0,4207.24393896
1515430800.0,14793.0,14764.0,14860.0,14381.0,2869.4957245
1515434400.0,14763.0,14892.93979404,15069.0,14659.0,2390.7774491
1515438000.0,14888.0,15086.0,15117.0,14881.0,1819.73846619
1515441600.0,15087.0,14918.0,15152.0,14574.0,2433.71303292
1515445200.0,14925.0,14878.58053986,14990.0,14829.0,965.01659225
1515448800.0,14878.0,14592.0,14886.0,14505.0,3152.18204743
1515452400.0,14593.0,14906.0,14983.0,14420.0,2493.90176645
1515456000.0,14911.0,15204.0,15235.0,14808.0,1898.22971757
1515459600.0,15205.0,15255.0,15289.0,15000.0,1803.85100443
1515463200.0,15250.0,15208.0,15281.0,15125.0,1079.54649303
1515466800.0,15208.0,15239.0,15348.0,15160.0,1456.92402121
1515470400.0,15238.2480385,15335.0,15355.0,15210.0,873.1464698
1515474000.0,15335.0,15014.0,15340.0,14830.0,2935.19216571
1515477600.0,15008.0,14918.0,15098.0,14751.0,1816.84255524
1515481200.0,14931.0,15122.0,15180.0,14898.0,828.5327732
1515484800.0,15124.0,15163.0,15290.0,15085.0,938.52422876
1515488400.0,15163.0,14850.0,15163.0,14850.0,1363.87195062
1515492000.0,14850.0,14610.0,14870.0,14415.0,2963.3941116
1515495600.0,14600.0,14766.0,14839.0,14488.0,1244.52585063
1515499200.0,14764.0,14749.0,14874.0,14520.0,1666.25423764
1515502800.0,14745.0,14150.0,14750.0,14122.0,3441.00165636
1515506400.0,14135.0,14536.0,14575.0,14135.0,4640.61985844
1515510000.0,14537.0,14678.0,14744.0,14500.0,2278.81628353
1515513600.0,14678.0,14948.0,14998.0,14577.0,1450.5368259
1515517200.0,14949.0,14922.0,14967.0,14738.0,1487.7817328
1515520800.0,14924.0,14760.0,14990.0,14750.0,1151.10301053
1515524400.0,14762.0,14722.0,14834.0,14675.0,1474.13075259
1515528000.0,14714.0,14737.0,14805.0,14586.0,1220.17100095
1515531600.0,14737.0,14501.0,14778.0,14501.0,1049.15756424
1515535200.0,14501.0,14402.0,14592.0,14315.0,1603.72510108
1515538800.0,14401.0,14425.0,14454.0,14153.0,2770.47975693
1515542400.0,14429.0,14069.0,14479.0,13875.0,3928.11741111
1515546000.0,14061.0,14124.0,14313.0,13999.0,2050.95330771
1515549600.0,14126.0,14241.0,14281.43079509,14088.0,1198.70224114
1515553200.0,14238.0,14076.0,14363.0,14042.0,1669.91830573
1515556800.0,14076.0,14316.0,14383.0,14001.0,1952.6501490800001
1515560400.0,14310.0,14160.0,14314.0,14002.0,1758.76596515
1515564000.0,14154.0,14237.0,14330.0,14091.0,1311.46293321
1515567600.0,14238.0,14083.0,14283.0,14001.0,1781.72528881
1515571200.0,14079.0,13375.0,14084.0,13300.0,6055.05522751
1515574800.0,13379.0,13673.0,13800.0,13355.0,3308.68714469
1515578400.0,13672.0,13730.0,13846.0,13602.0,1677.71190633
1515582000.0,13730.0,13949.0,14038.0,13669.0,1981.411756
1515585600.0,13949.0,13855.0,13993.0,13805.0,1539.86997818
1515589200.0,13855.0,13813.0,14060.0,13783.0,2012.27283795
1515592800.0,13812.0,13684.0,13872.0,13510.0,2016.81011565
1515596400.0,13685.0,14336.0,14498.0,13676.0,8168.50654542
1515600000.0,14336.0,14428.0,14650.0,14336.0,3947.00417664
1515603600.0,14427.0,14544.0,14555.0,14226.0,1826.70686182
1515607200.0,14545.0,14506.0,14682.0,14374.0,1689.07343987
1515610800.0,14511.0,14353.0,14533.0,14251.0,1600.06462881
1515614400.0,14352.0,14444.0,14499.0,14230.0,1061.01173263
1515618000.0,14437.0,14491.0,14605.0,14400.0,1113.89219794
1515621600.0,14489.0,14498.0,14517.0,14251.0,1760.19750331
1515625200.0,14499.0,14900.0,14901.0,14412.0,1922.07448382
1515628800.0,14900.0,14615.0,14999.0,14559.0,2023.21864248
1515632400.0,14616.0,14476.0,14729.0,14414.0,1266.79279964
1515636000.0,14478.0,14245.0,14557.0,14158.0,1611.8042248900001
1515639600.0,14246.0,13255.0,14267.0,13000.0,7647.01889659
1515643200.0,13255.0,13267.0,13565.0,12639.0,9660.83040025
1515646800.0,13267.0,13113.0,13614.0,13005.0,5208.90292499
1515650400.0,13114.0,13295.0,13538.0,13068.0,2930.00484262
1515654000.0,13295.0,13554.18630111,13601.0,13112.0,3364.24546303
1515657600.0,13554.18630111,13706.0,13833.0,13546.0,2788.8781951
1515661200.0,13708.0,13509.0,13754.0,13379.0,1553.30632909
1515664800.0,13508.0,13256.0,13592.0,13241.0,1861.56382376
1515668400.0,13256.0,13475.0,13493.0,13116.0,2591.91421796
1515672000.0,13475.0,13800.0,13900.0,13446.0,2309.76897933
1515675600.0,13800.0,13739.0,13925.0,13611.0,1552.20554486
1515679200.0,13739.0,13914.0,13999.0,13578.0,2848.18981493
1515682800.0,13913.0,13958.0,14260.0,13875.0,4075.96694313
1515686400.0,13958.0,13908.0,14190.0,13889.0,1692.31502125
1515690000.0,13909.0,13601.0,13909.0,13601.0,1901.46132952
1515693600.0,13601.0,13712.0,13900.79460631,13601.0,1290.79069809
1515697200.0,13712.0,13383.0,13814.0,13205.0,3076.44810698
1515700800.0,13383.0,13457.0,13600.0,13139.0,2465.76668273
1515704400.0,13457.0,13460.0,13488.0,13149.0,1614.72543701
1515708000.0,13459.0,13080.0,13538.0,12921.0,3795.83726656
1515711600.0,13076.0,13254.0,13320.0,12860.0,2563.43683205
1515715200.0,13253.0,13060.0,13260.0,12751.0,2806.07921372
1515718800.0,13060.0,13406.0,13446.0,12983.0,2012.4936608
1515722400.0,13406.0,13443.0,13549.0,13300.0,1440.75524102
1515726000.0,13443.0,13633.0,13713.0,13339.0,1353.8901334
1515729600.0,13632.0,13700.0,13700.0,13463.0,1178.58878325
1515733200.0,13699.0,13567.0,13790.0,13390.0,2088.00182134
1515736800.0,13567.0,13724.0,13800.0,13550.0,1839.44194364
1515740400.0,13730.0,13626.0,13800.0,13582.0,1048.85201266
1515744000.0,13626.0,13553.0,13640.0,13484.0,1184.24284521
1515747600.0,13558.0,13501.0,13577.0,13316.0,1451.37961695
1515751200.0,13504.0,13956.0,13990.0,13504.0,2105.52999088
1515754800.0,13957.0,13941.0,14100.0,13879.0,3588.33506259
1515758400.0,13939.0,14023.27830226,14081.0,13787.0,1748.63942815
1515762000.0,14023.27830226,13845.0,14042.0,13779.0,1356.75367385
1515765600.0,13845.0,13885.0,13934.0,13703.0,1357.4010583900001
1515769200.0,13885.0,13590.0,13944.0,13562.0,2143.56811897
1515772800.0,13588.0,13503.0,13700.0,13370.0,1471.26032201
1515776400.0,13511.0,13561.0,13679.0,13423.0,1009.20716263
1515780000.0,13564.0,13468.0,13622.0,13400.0,1045.66445802
1515783600.0,13465.0,13741.0,13832.0,13437.0,977.96132911
1515787200.0,13743.0,13887.0,13963.02106352,13675.0,1225.03775818
1515790800.0,13887.0,13700.0,13887.0,13682.0,946.73682599
1515794400.0,13701.0,13619.0,13733.54184778,13533.0,1093.17370443
1515798000.0,13619.0,13794.0,13848.0,13568.0,950.47930066
1515801600.0,13790.0,14119.0,14213.0,13750.0,2305.45940538
1515805200.0,14119.0,14132.0,14291.0,14052.0,1737.92304883
1515808800.0,14129.0,14100.0,14191.0,14061.0,937.7129005
1515812400.0,14101.0,14134.0,14157.0,13914.0,1214.30473141
1515816000.0,14132.0,14072.0,14155.0,14010.37391756,948.29598355
1515819600.0,14069.0,14202.0,14249.0,14066.0,1235.29662946
1515823200.0,14201.0,14167.0,14214.0,14052.0,989.59415001
1515826800.0,14169.0,14339.0,14388.0,14131.0,1201.94740464
1515830400.0,14338.0,14228.0,14351.0,14197.0,1076.98868134
1515834000.0,14228.0,14224.0,14260.49412096,14017.0,1063.42692398
1515837600.0,14224.0,14244.0,14291.0,14142.0,985.91283189
1515841200.0,14239.0,14280.0,14296.0,14134.0,884.25658473
1515844800.0,14282.0,14384.0,14490.0,14243.0,1395.44042787
1515848400.0,14378.0,14541.0,14575.0,14377.0,1870.33963465
1515852000.0,14541.0,14398.0,14580.0,14263.0,2328.87294074
1515855600.0,14398.0,14256.0,14410.0,14114.0,1656.68708161
1515859200.0,14257.0,14258.0,14398.0,14236.0,1133.0756661
1515862800.0,14265.0,14310.0,14340.0,14161.0,1067.45197253
1515866400.0,14310.0,14284.0,14366.0,14251.0,800.64671806
1515870000.0,14287.0,14100.0,14321.0,14010.0,1119.45916227
1515873600.0,14100.0,14169.0,14242.0,14099.0,832.64633285
1515877200.0,14167.0,14174.0,14267.0,14033.0,801.71216701
1515880800.0,14179.0,14353.0,14378.0,14167.0,748.87546086
1515884400.0,14353.0,14199.0,14354.0,14153.0,669.87511
1515888000.0,14192.0,14245.0,14318.0,14153.0,855.77356594
1515891600.0,14246.0,14305.0,14393.0,14223.0,721.8987918400001
1515895200.0,14303.0,14218.0,14373.0,14173.0,824.0037486800001
1515898800.0,14215.0,14224.0,14233.0,14180.0,361.63841941
1515902400.0,14218.0,13840.0,14261.0,13751.0,2389.69683241
1515906000.0,13839.0,13796.0,13930.0,13547.0,1827.22658959
1515909600.0,13784.0,13832.0,13911.80807124,13730.0,849.58378984
1515913200.0,13832.0,13705.0,13878.0,13655.0,786.16084514
1515916800.0,13712.0,13639.0,13804.0,13599.0,798.31536089
1515920400.0,13640.0,13542.0,13641.0,13305.0,2140.32657809
1515924000.0,13548.0,13522.0,13632.0,13452.0,893.72323041
1515927600.0,13521.0,13471.0,13573.0,13368.0,1180.25151854
1515931200.0,13470.0,13149.0,13472.0,13101.0,2553.08490802
1515934800.0,13123.0,13487.05730718,13557.0,13110.0,1984.24153738
1515938400.0,13490.0,13467.0,13512.0,13351.0,995.94039111
1515942000.0,13466.0,13084.0,13467.52853642,12874.34212454,4290.43949601
1515945600.0,13079.0,13271.0,13355.0,12946.0,1724.7842965
1515949200.0,13270.0,13437.0,13493.0,13191.0,1281.19271845
1515952800.0,13437.0,13466.0,13620.0,13415.0,1711.50253474
1515956400.0,13467.0,13270.0,13540.0,13261.0,1094.86315646
1515960000.0,13270.0,13451.0,13537.0,13251.0,2371.37052287
1515963600.0,13451.0,13308.0,13498.0,13283.0,1766.65122755
1515967200.0,13308.0,13551.0,13576.0,13308.0,1110.80169021
1515970800.0,13550.0,13558.0,13699.0,13508.0,1088.55152444
1515974400.0,13554.0,13694.0,13744.0,13540.0,977.3596576
1515978000.0,13694.0,13546.0,13763.0,13503.0,1186.23692772
1515981600.0,13538.0,13441.0,13602.0,13400.0,1116.5463768
1515985200.0,13435.0,13456.0,13532.0,13300.0,1139.99663298
1515988800.0,13455.0,13597.0,13642.0,13455.0,1079.10599843
1515992400.0,13589.0,13580.0,13618.0,13457.0,799.36990413
1515996000.0,13581.0,13749.0,13827.0,13580.0,1192.81547089
1515999600.0,13748.0,13598.0,13749.0,13595.0,1000.95934694
1516003200.0,13598.0,13590.0,13660.0,13547.0,1443.58137189
1516006800.0,13590.0,13651.0,13757.0,13580.0,1355.98475758
1516010400.0,13651.0,13767.0,13862.0,13640.0,1230.73326211
1516014000.0,13767.0,13779.0,13799.0,13580.0,1842.12272632
1516017600.0,13778.0,14166.0,14196.0,13656.0,2865.93920967
1516021200.0,14165.0,14179.0,14250.0,14037.0,2825.01621384
1516024800.0,14185.0,14129.0,14356.0,14128.0,1784.41892452
1516028400.0,14129.0,14080.0,14145.0,14032.0,1116.99374188
1516032000.0,14080.0,14153.0,14182.0,13970.0,1291.11577345
1516035600.0,14164.0,13899.0,14183.27514082,13887.0,1018.19693411
1516039200.0,13896.0,13900.0,13980.0,13866.0,916.82343072
1516042800.0,13901.0,13861.0,13941.0,13751.0,1370.67218387
1516046400.0,13862.0,13700.0,13944.0,13607.0,1149.2495356700001
1516050000.0,13700.15962661,13889.0,13943.0,13685.0,1081.5752602
1516053600.0,13889.0,13777.0,13913.0,13743.0,679.44055579
1516057200.0,13776.0,13601.0,13810.0,13413.0,3043.65152554
1516060800.0,13602.0,13217.0,13617.0,13112.0,4440.08121434
1516064400.0,13217.0,13061.0,13351.0,12650.0,6269.41749384
1516068000.0,13060.0,13174.0,13184.0,12647.0,4086.16563871
1516071600.0,13174.0,12894.78556304,13175.0,12757.0,2529.48399247
1516075200.0,12894.0,12983.77855806,13041.0,12815.0,1727.44581688
1516078800.0,12983.0,13114.0,13134.0,12842.0,1221.55879056
1516082400.0,13113.0,13144.0,13185.0,13000.0,927.90267064
1516086000.0,13142.0,12423.49356721,13212.0,12353.0,5036.59173406
1516089600.0,12401.0,12049.0,12590.0,11400.0,14436.01750031
1516093200.0,12049.0,11300.0,12131.0,10891.0,8775.39020124
1516096800.0,11300.0,11643.0,11949.0,11300.0,7365.63943889
1516100400.0,11642.0,12046.0,12100.0,11642.0,4359.53311656
1516104000.0,12048.0,11779.0,12072.0,11530.0,4222.20477509
1516107600.0,11779.0,11472.0,11987.0,11325.0,4465.95246116
1516111200.0,11474.0,11670.0,11919.0,11393.0,4129.66676191
1516114800.0,11674.0,11970.0,12084.0,11550.0,3921.52108291
1516118400.0,11968.0,11705.0,11999.0,11607.0,3058.9337093
1516122000.0,11706.0,11031.0,11787.0,11014.0,7276.08099851
1516125600.0,11030.0,11233.0,11373.0,10779.0,7782.404377
1516129200.0,11228.0,11255.0,11657.0,11220.0,4949.16133573
1516132800.0,11255.0,10910.0,11460.0,10717.0,5071.0175398
1516136400.0,10910.0,10551.0,11147.0,10260.0,8715.96037058
1516140000.0,10552.0,11086.0,11196.0,9940.0,10483.68974004
1516143600.0,11055.0,11065.0,11385.0,10660.0,6580.70068149
1516147200.0,11065.0,10889.0,11497.0,10825.0,6195.62900973
1516150800.0,10889.0,11028.0,11412.0,10812.0,4178.64912741
1516154400.0,11036.0,10805.0,11240.0,10600.0,3542.42345592
1516158000.0,10807.0,10667.0,10880.0,10200.0,5236.98131665
1516161600.0,10667.0,10940.0,11183.0,10317.0,4385.55465796
1516165200.0,10939.0,10912.0,11126.0,10592.98098143,3108.52600789
1516168800.0,10912.0,10945.0,11244.0,10875.28675551,2811.87296776
1516172400.0,10945.0,10877.01340786,11117.0,10767.0,2859.26997469
1516176000.0,10877.01340786,10664.0,10889.0,10339.0,5574.58214479
1516179600.0,10663.0,10287.0,10686.0,10110.0,4313.27181009
1516183200.0,10287.0,9769.8,10364.07505653,9750.0,7847.87045901
1516186800.0,9769.8,9898.0,10400.0,9633.0,8794.98078418
1516190400.0,9895.8,10139.0,10479.0,9761.0,4787.62648789
1516194000.0,10148.0,9843.0,10279.0,9816.0,3447.26760282
1516197600.0,9840.0,9377.1,9987.0,9362.0,8433.48650062
1516201200.0,9377.2,9511.0,9794.9,9231.1,10871.92670373
1516204800.0,9511.0,10323.0,10350.0,9493.0,7227.96179012
