Timestamp,High,Low,Open,Close,Volume,QuoteVolume,Adj Close
1452902400,367.342,333.6,357.0,364.16977622,5864.36355491,16.91414732,346.71351998
1452916800,376.78334212,350.25746386,364.16977622,359.0,1609.7274962,4.42670905,363.63977799
1452931200,375.53419269,354.48497464,354.48497464,370.414859,1422.46192022,3.88495986,366.14584744
1452945600,377.6161469,362.0,372.96063515,369.42956536,5505.83978814,14.87531062,370.13276084
1452960000,383.8870397,364.27052957,370.0,380.24653327,2317.956424,6.29679731,368.11672821
1452974400,387.99999999,379.52024662,379.52024662,386.4618669,2803.63554294,7.32019756,382.99998326
1452988800,394.1,379.74646459,386.46186691,389.09999999,3299.18021257,8.57570707,384.71232583
1453003200,390.0,379.47540535,387.98999999,379.48,2542.8825267,6.68340741,380.47695893
1453017600,385.0,377.60000005,379.5,382.1,694.96321592,1.8245352,380.89877133
1453032000,389.99999994,377.60000005,382.2,389.94999999,3280.78858926,8.61515014,380.81618264
1453046400,388.875,381.87501312,384.99503027,381.87505853,120.7274822,0.31221003,386.68675124
1453060800,389.87999999,369.71695546,383.87504642,370.0,3903.95777851,10.25074901,380.8460996
1453075200,388.87599998,371.44223035,371.44223035,380.80006359,798.39282115,2.10814356,378.7184309
1453089600,386.49999975,367.11112952,380.80002322,374.0,2540.66124663,6.77038093,375.26119621
1453104000,388.85,374.00000462,374.00000462,388.85,3799.69083896,9.82125047,386.88462844
1453118400,388.85000014,374.10010005,388.85000008,374.10010005,1992.62683817,5.31768897,374.71669543
1453132800,399.94999999,385.00000001,386.0,390.0,7558.81407907,19.39040168,389.82245978
1453147200,394.0,384.50000387,388.0,388.0,5505.83416622,14.16519551,388.68748139
1453161600,395.0,378.5043,393.89998999,392.99999993,4601.94104633,11.80149475,389.94560806
1453176000,392.99999748,383.17500081,392.99999748,387.55422052,430.86290481,1.09767125,392.52454213
1453190400,383.20000329,383.17500187,383.17500188,383.20000301,55.06571205,0.14370759,383.17887077
1453204800,389.20350034,383.20001002,383.40000001,383.20001002,1329.74113782,3.45132611,385.28411846
1453219200,383.20001002,376.73464414,383.20001002,377.00000001,1871.71418945,4.89388816,382.45953488
1453233600,383.88888888,378.00000161,378.00000162,378.50200171,489.76356563,1.28066358,382.42952581
1453248000,379.502007,377.4225,379.502007,378.15,242.30406086,0.64048451,378.31369389
1453262400,389.0,389.0,389.0,389.0,56.43017219,0.14506471,389.0
1453276800,389.89999998,378.17010001,388.88999999,389.89999998,1847.4716505,4.76134289,388.01482967
1453291200,419.41204391,383.00000003,383.00000004,412.00001,9802.21849204,24.14391976,405.99118078
1453305600,421.96034754,403.00000011,412.00001,404.00050482,2538.58812321,6.20440607,409.15892586
1453320000,422.88270948,409.00000004,409.00000004,422.88270948,900.12900046,2.16248573,416.24737124
1453334400,420.42999999,411.00000979,418.00000397,420.42999999,2028.38494756,4.91943245,412.32092689
1453348800,415.93185337,411.0000235,413.40001558,414.59999973,489.57567413,1.18494285,413.16395481
1453363200,416.2000077,411.0000374,414.0,412.53114595,1326.16586108,3.20350459,413.97345432
1453377600,419.99889999,411.00006513,412.53114604,414.0,556.52808773,1.3435128,414.23355827
1453392000,414.00000415,406.50000001,414.00000415,406.50000001,1192.15980316,2.90623362,410.20783565
1453406400,414.00000415,401.43089234,402.564996,406.0000001,1158.22178687,2.87666821,402.62612937
1453420800,413.26513434,403.77651809,405.0000003,403.93770405,386.07084171,0.95362402,404.84597034
1453435200,401.67741233,389.01000002,401.67741233,400.92579934,502.26431978,1.28037597,392.27877713
1453449600,404.12229886,390.000001,400.35714762,390.000001,440.49678635,1.11656349,394.5111857
1453464000,398.49368985,389.94148911,397.0,393.99999999,1151.6136603,2.92710039,393.43155576
1453478400,393.19336526,375.00000001,390.71837119,387.72109383,3006.04085308,7.85559201,382.6625478
1453492800,393.19336526,375.0,381.2313291,380.97271858,1269.53567084,3.260715,389.34272723
1453507200,394.99499999,378.02890176,378.02890176,392.33227713,2476.10254377,6.38293047,387.92566446
1453521600,394.995,384.04013566,385.00000001,392.71054619,821.71893093,2.09712114,391.83188574
1453536000,392.5999997,389.71054643,392.59999967,391.03438244,236.55133498,0.60475269,391.15383675
1453550400,392.03438264,378.80924246,391.03438258,381.11162326,2566.43971892,6.62609398,387.32316907
1453564800,396.87052076,382.83759237,387.41925112,389.36679331,2280.2272332,5.88901885,387.19985302
1453579200,404.36071952,384.12146191,384.75585393,389.94000001,4947.01853954,12.65239373,390.99467224
1453593600,393.63500198,384.00000021,385.00000003,389.0,3153.76644067,8.11577297,388.59717396
1453608000,389.0,384.00000001,388.99999999,389.0,2262.96775775,5.84728059,387.01200035
1453622400,404.36071951,378.80930001,384.034,399.87388648,2491.31993393,6.35642675,391.93717349
1453636800,403.61343447,396.10950434,399.87000011,397.98167054,463.88350445,1.16109825,399.52131911
1453651200,407.0,398.18837466,400.61499999,402.85787414,1797.26598181,4.44501298,404.33312341
1453665600,407.91799999,402.8578743,405.78561274,402.85787573,347.72119084,0.85782441,405.35240871
1453680000,406.80087623,392.88766374,404.82937107,401.46549337,2074.86492387,5.23782417,396.1310759
1453694400,406.80087625,393.80925616,394.02551511,406.80087625,2121.45456944,5.30747553,399.71066422
1453708800,403.90175965,395.99401851,399.1735622,395.99401851,131.6265749,0.32909447,399.96592741
1453723200,402.45111405,394.0,402.45111405,400.26,6785.34628562,17.09949435,396.81561025
1453737600,399.80963828,384.90950034,395.27000398,387.95000384,4962.52666936,12.64598262,392.41922264
1453752000,399.98999999,387.29599999,387.95000386,391.17000081,2032.49284179,5.17444279,392.79453349
1453766400,395.08170083,388.88000001,390.26000002,394.16259999,3338.66060714,8.54031637,390.92938276
1453780800,395.47507443,387.56782023,394.77257026,387.57,473.14318208,1.20747067,391.84652168
1453795200,395.69179425,386.32776001,388.22169,393.26369326,3058.2549642,7.8869685,387.7605146
1453809600,399.65700001,386.84513302,392.27000001,388.63,4558.31875021,11.56773652,394.05451034
1453824000,393.5,384.90950034,389.59,385.90785146,1195.01407379,3.07695801,388.37516466
1453838400,396.56999999,385.90785146,393.49888879,395.11999999,3023.88196691,7.71535986,391.93012662
1453852800,395.11999999,386.3336785,387.79,388.63056512,1016.70068679,2.60867592,389.73821125
1453867200,401.17609864,384.332,388.16675027,396.37449997,6142.56237909,15.66294541,392.17160108
1453881600,398.0,392.0,396.35999998,392.0,1855.84333367,4.67889863,396.64106458
1453896000,398.30322821,393.00000017,398.02599992,393.00000017,1158.98789583,2.91151487,398.07040238
1453910400,397.9400084,391.72,396.00000411,391.72000042,635.2156882,1.61639979,392.98179332
1453924800,397.05999998,390.97511689,391.72,396.0,2170.42468029,5.53217195,392.32776925
1453939200,391.19000101,376.00001001,391.19000101,383.36,4798.76064308,12.52399744,383.16525263
1453953600,382.14358573,374.68813274,382.14358573,377.30832946,2183.26702277,5.80164259,376.31877333
1453968000,384.77,376.96,377.0,379.0,1239.45712077,3.26545453,379.56649201
1453982400,381.0000001,375.07001001,379.0000001,381.0000001,1311.97750467,3.46838757,378.26727209
1453996800,381.0000001,377.00002171,381.0000001,381.0000001,1051.03988894,2.76559453,380.04120905
1454011200,381.0000001,378.0000001,378.0000003,378.0000001,466.46957994,1.22886233,379.5946613
1454025600,377.4,357.59046709,376.98,370.0,4356.2340024,11.81962766,368.55932586
1454040000,377.0,364.06988092,370.0,374.40000001,3653.01120041,9.85099033,370.82679792
1454054400,381.0000001,368.75066028,374.40000001,381.0000001,2308.42707023,6.09952789,378.45995819
1454068800,381.0000001,377.00000003,381.0000001,377.0000003,1204.18455248,3.17033398,379.82892656
1454083200,378.94281084,377.0000007,377.00000074,377.05752353,288.26708743,0.7633588,377.62987396
1454097600,378.94281122,374.0,377.05752353,376.8600002,1170.05801317,3.10861702,376.39181849
1454112000,379.0,376.34,378.94281121,376.51,42.11037727,0.11139992,378.01083943
1454126400,380.5,374.00000001,376.51,380.5,378.67371639,1.0011501,378.23870405
1454140800,380.49,375.15,378.19000176,375.15,140.18179308,0.37120644,377.63836501
1454155200,379.74,375.15000001,379.74,375.98,21.93372503,0.0584569,375.21190882
1454169600,380.3,371.2,376.87,378.98249099,853.30017695,2.26717961,376.37078826
1454184000,379.80942684,375.20942681,379.80942681,378.66999987,344.99623368,0.91339244,377.70865902
1454198400,380.5,374.87,380.22999999,380.5,12.0779001,0.03182817,379.47202452
1454212800,380.5,376.71094394,376.99000001,380.5,144.648293,0.38247147,378.1936807
1454227200,377.2,377.2,377.2,377.2,3.54047086,0.00938619,377.2
1454241600,380.28999998,376.72,377.0,378.0,388.82972342,1.02714384,378.55430591
1454256000,379.99999999,374.40000001,379.99999999,379.00999958,2227.92333351,5.9307294,375.65755967
1454270400,379.00999925,362.60000001,379.00999924,367.33999995,5630.70283116,15.05535223,374.00007287
1454284800,371.07999997,365.08737718,367.33999991,369.0,2736.99083094,7.46781528,366.50489176
1454299200,377.56,364.6378196,369.0,364.63788172,1964.94214727,5.25507142,373.91349997
1454313600,375.0,360.5,370.0000014,375.0,3076.4357509,8.34906065,368.47687181
1454328000,378.69999435,372.34001737,376.27,376.85999997,2845.64353777,7.55352415,376.73058049
1454342400,380.09999995,370.38000003,380.09,370.7,1469.36138173,3.96043956,371.00967189
1454356800,374.13999999,370.45,370.7,370.45,1416.0452623,3.80012769,372.63096869
1454371200,377.7777777,372.57000004,376.09,374.4444,978.63395733,2.5944932,377.19657825
1454385600,377.77777769,372.13000002,372.13000002,372.21000001,35.70511582,0.0946812,377.10882226
1454400000,377.06536124,373.00000006,376.0,375.88899989,251.90430201,0.67003579,375.95648735
1454414400,377.04,375.76663706,375.76663706,377.04,210.77273485,0.5607559,375.87252287
1454428800,377.01999999,370.00000008,377.0111,372.00000007,2524.70774648,6.76408816,373.25175053
1454443200,373.0,368.67145259,370.0000042,368.6900001,1602.72401737,4.33172365,369.99682963
1454457600,373.0,364.00000039,368.81387894,367.62058698,2099.70384603,5.70364383,368.1337595
1454472000,370.91499485,351.8881965,367.70000004,370.91499485,4319.92535961,11.95464706,361.3595063
1454486400,368.70961201,362.85704622,368.70961191,366.15837049,407.6493648,1.10648957,368.41681643
1454500800,368.0000001,361.02936669,361.02936669,364.00000086,823.23414052,2.25525343,365.02954815
1454515200,372.99999999,362.66899848,368.0,372.99999999,510.76378468,1.39083716,367.23478446
1454529600,365.0,358.52,364.00000075,358.52,843.66034451,2.31643607,364.20618528
1454544000,371.99999999,358.51,360.00002945,359.72895547,3579.72328729,9.91210709,361.14655085
1454558400,373.0,363.00001465,371.8,371.0,2044.03272162,5.48141478,372.90239904
1454572800,372.13,367.00000259,371.0,372.13,465.57839289,1.26633733,367.65748104
1454587200,380.89500046,370.0000001,372.14563,380.76334788,3629.41774883,9.66060494,375.69259599
1454601600,387.87999998,365.0,380.76334788,380.13646196,5225.40087805,13.96344186,374.22011925
1454616000,389.59999999,375.41478429,375.41478429,389.59999999,2084.37765331,5.45551899,382.06771108
1454630400,388.10000007,380.3530589,385.7773098,383.3791632,1371.96993023,3.55617288,385.79955939
1454644800,391.981,386.0,388.09999958,386.0,4338.48679426,11.1474626,389.19052253
1454659200,389.90239752,386.0,389.90239752,388.00000216,554.33284208,1.42445758,389.15363283
1454673600,393.88085799,386.0,392.97079947,386.50000086,3047.07112748,7.85216258,388.0550226
1454688000,397.97511686,384.00000021,388.87999914,392.05599809,13298.72056845,33.73043899,394.26467507
1454702400,391.97999808,383.05700757,387.0,385.98899663,97.51883066,0.25231932,386.48974905
1454716800,388.18962933,380.1234,388.18962933,381.97137086,2915.04486651,7.56388407,385.3899451
1454731200,386.78000901,374.11100001,381.97137061,374.11100001,8756.30610024,23.16225102,378.04210362
1454745600,380.25,373.20000002,380.24707635,377.29797457,1192.07900217,3.13877799,379.79079946
1454760000,379.99999973,377.74647359,378.99999631,379.99999973,93.84899502,0.248212,378.10015239
1454774400,377.07191419,371.0,374.2,373.15595488,1133.56545847,3.03950168,372.94450795
1454788800,377.82709324,373.15595484,373.15595484,377.63999823,1492.68971946,3.9556833,377.35319191
1454803200,376.96999674,376.96999674,376.96999674,376.96999674,79.16369931,0.21,376.96999674
1454817600,377.0,374.22709312,375.93795796,374.22709312,468.43675332,1.24487449,376.29235484
1454832000,381.67419373,374.22709312,376.81065077,375.56,1792.95660453,4.7382746,378.39862732
1454846400,380.44999998,374.8581065,379.78725638,375.0,4427.47570875,11.77466938,376.01698747
1454860800,379.5,368.99999823,379.49999914,374.95579971,8114.85873351,21.63233524,375.1263395
1454875200,375.92979753,370.07000022,375.51278738,372.99999916,1049.70125651,2.81329821,373.12121863
1454889600,379.00999997,372.99999916,372.99999916,373.00000859,622.06810988,1.65010216,376.98763444
1454904000,374.86501033,371.13500052,373.00001029,374.86501033,1571.90927851,4.21980377,372.50767196
1454918400,372.30005235,372.10001194,372.10001194,372.30005235,31.85733562,0.0855717,372.28821711
1454932800,376.73000868,372.30005233,376.66485858,375.1676471,454.59169299,1.2161259,373.80315063
1454947200,375.2471114,370.27432804,375.2313694,374.10999999,1880.05744025,5.05713287,371.76350485
1454961600,374.10999995,369.09999999,372.99999966,369.65447893,1918.9993592,5.15485495,372.27029234
1454976000,373.86999913,369.65451242,373.21999972,373.86999913,1413.1615218,3.78925018,372.93961989
1454990400,374.91095849,371.48324966,372.00064922,374.55999996,1173.07825255,3.14316102,373.21608568
1455004800,374.99999997,370.35889995,374.15999929,370.35889995,5957.16446389,15.96655,373.10279702
1455019200,379.94024993,370.35900022,370.35900026,377.9,6966.88694,18.50893608,376.40666702
1455033600,380.48999999,373.12499994,377.90000002,377.88000001,3001.18018378,7.94597431,377.69819869
1455048000,380.49,373.20000007,376.91843075,376.71518383,2211.85104399,5.90952111,374.28600436
1455062400,380.0,373.12499995,376.98829552,379.999,7946.54410814,21.10923344,376.44872944
1455076800,383.7396524,373.72,379.999,378.45709999,6484.38483208,17.22103657,376.53859021
1455091200,384.96,373.12499987,376.08855002,379.4300076,3624.22772974,9.5638574,378.95041489
1455105600,383.80000004,364.1000001,381.99899999,367.90000001,10144.42174279,26.96133486,376.25814135
1455120000,385.0,373.10000147,379.99999999,382.56657435,6310.76107024,16.45517007,383.51235772
1455134400,384.40999998,376.00000666,382.56657457,382.97999999,3336.11226918,8.78342613,379.81901592
1455148800,383.99999999,376.00010001,382.98,383.0,918.25813236,2.40315136,382.10582473
1455163200,383.0,379.16000833,379.16001213,379.17,32.30243855,0.08518266,379.2137808
1455177600,381.99999998,379.0,381.99999998,379.17000395,294.98006978,0.77758394,379.35463248
1455192000,381.9,375.0,379.00000007,378.49640182,4694.72378972,12.43292049,377.60426389
1455206400,381.45,373.00000022,378.39010405,373.00000022,3236.4829381,8.5374053,379.09444665
1455220800,388.254,371.00000001,377.59999999,387.95,12277.76951246,32.34652178,379.57000743
1455235200,381.72999905,374.41,378.34879972,380.99999998,4050.82827936,10.71441001,378.07292007
1455249600,384.03000001,374.41,377.0000003,378.75,4814.85653178,12.70144495,379.07943157
1455264000,383.56999996,320.0,380.66648667,369.0,18689.27793234,52.18303108,358.14856947
1455278400,383.86999999,332.00000001,335.0,363.12,6103.90174815,16.4145482,371.85926007
1455292800,384.0,370.31234949,376.36846554,384.0,2921.37122211,7.72062463,378.38534601
1455307200,415.01869658,378.10000011,384.0,385.0,20269.42923139,51.68579116,392.16637254
1455321600,390.0,383.01,384.31,385.09000107,6048.22506251,15.69202465,385.43305898
1455336000,397.99999998,385.41,387.85009985,392.25,7034.45265975,17.92916756,392.34686363
1455350400,392.25,380.31184478,385.52000001,385.14000504,9071.67866941,23.41786203,387.38287285
1455364800,390.0,380.31135223,385.14000504,390.0,6106.99966949,15.75665558,387.58222761
1455379200,392.19999999,384.02200668,388.05000002,392.19999999,11639.76042979,29.82089107,390.32235497
1455393600,393.99999998,386.80000032,392.19999999,391.98999996,4898.27255669,12.557166,390.07786921
1455408000,399.8400084,391.98999996,391.98999996,392.55000001,6363.8561368,16.0655258,396.11875864
1455422400,400.99999999,390.01050005,392.87000002,397.99999999,6236.57348364,15.70547052,397.09561555
1455436800,400.99999989,394.25,397.99999998,396.00000034,1376.81406663,3.45330849,398.69420025
1455451200,400.99,396.20000053,396.20000492,400.0002,1754.69157067,4.39029424,399.67516406
1455465600,406.00000681,397.4300015,400.0002,398.2200002,5166.59468797,12.8912017,400.78456673
1455480000,404.88887998,396.09,400.0,404.88887998,8772.60870161,21.94479667,399.75803073
1455494400,408.7,398.00001134,398.00001134,406.00000021,5377.43619603,13.26681629,405.32981526
1455508800,407.35,400.0,406.00000428,407.35,4856.32874491,12.01212184,404.28567155
1455523200,407.77777777,399.631,406.88415721,404.99999983,1550.89955638,3.84914927,402.92008638
1455537600,407.99673602,398.00000002,403.99999982,402.50000001,8018.61205805,19.86913148,403.57134211
1455552000,406.99999999,398.90000002,406.99999999,402.2111,13823.16614613,34.31792643,402.79724284
1455566400,405.99999999,397.59,402.2111,403.8416231,7369.68217254,18.33182323,402.0157777
1455580800,403.8416231,399.00000352,399.00000362,403.8416231,1467.49876359,3.64283953,402.84474556
1455595200,409.05000004,400.10000175,403.80000063,406.49999994,2836.78156851,6.9858215,406.07701878
1455609600,409.04989999,401.75000009,406.4999999,408.49,3962.88235084,9.75591219,406.20315903
1455624000,409.799,403.50000001,403.50000001,409.78999977,2710.8594559,6.64505533,407.95137456
1455638400,412.79999999,405.95005417,405.95005417,410.2,11238.28775279,27.43059799,409.69897035
1455652800,412.383,405.20700397,407.0000004,408.00000009,4012.62164945,9.83086661,408.16560824
1455667200,411.88,399.55,411.49999999,408.00505926,6053.26298553,14.99712044,403.6283505
1455681600,414.0,403.5001,405.00600001,410.97899929,7144.31105266,17.40813671,410.40067479
1455696000,413.65,408.97899942,410.97899948,413.0499993,6969.03771199,16.87452286,412.99168988
1455710400,419.29999999,410.05000311,413.04999899,417.8,8289.83303337,19.99044606,414.68974771
1455724800,423.99989998,408.0,417.14,419.00000012,14920.47299625,35.8818464,415.82233059
1455739200,426.0,411.10101001,419.00000012,413.50000048,5393.72065363,12.76620145,422.50004237
1455753600,424.76999998,411.0,413.50000535,412.03000102,8541.04846304,20.55138482,415.59479022
1455768000,421.72,412.03000044,420.42042019,417.0000054,4455.64759629,10.6463819,418.51284672
1455782400,423.51683523,416.0,417.00000969,420.50000239,4355.47680286,10.34682058,420.94832602
1455796800,424.49,411.50000001,423.47999929,420.99999793,7726.08449332,18.36007058,420.80908456
1455811200,424.49,412.00000001,417.55555502,420.9999943,6249.36641968,14.86421475,420.43031029
1455825600,424.45454545,418.09999499,420.99999431,418.10000823,3585.26284228,8.53650821,419.99172894
1455840000,424.79989989,418.0000005,420.0,424.79989467,1367.32990878,3.24562594,421.28388608
1455854400,424.8,413.00000001,421.40800153,416.0,5763.44721684,13.71028327,420.37404358
1455868800,419.99999802,414.00101876,419.99999802,416.99999935,1465.8740656,3.51492824,417.04238764
1455883200,422.0,416.00100856,416.99999926,416.73000062,2935.87822203,6.99490689,419.71655494
1455897600,420.0,416.001,419.89999987,420.0,1824.9768256,4.37457133,417.17843599
1455912000,420.0,416.00100053,416.00102242,417.00000354,1259.55957859,3.01383878,417.92533394
1455926400,419.99999553,416.001,416.001,417.00000461,485.55187591,1.1627148,417.601871
1455940800,422.18,416.001,417.00001264,422.0,2172.07214954,5.19707465,417.94130271
1455955200,432.8,418.31,422.00000001,428.80000591,9039.65649134,21.21166395,426.16442126
1455969600,432.5,426.00100004,428.80000593,430.69998999,8701.15063944,20.18597662,431.04927758
1455984000,439.0,426.50007019,426.50007019,438.9999,11379.52403447,26.07462024,436.42146768
1455998400,440.0,431.00000001,435.00003661,436.5100001,6194.09247701,14.15775145,437.50538345
1456012800,439.99999999,433.00000001,436.99999009,436.50001207,4154.72435733,9.55610613,434.77168428
