Timestamp,High,Low,Open,Close,Volume,Adj Close
1504224000,394.35283998,385.30007,386.35000002,392.40000001,2445366.2482633,391.35060776
1504238400,394.06027999,384.0,392.40000001,390.21,2442231.4833998,387.83633012
1504252800,392.10429719,387.09997,389.99999999,388.20000023,1420565.5103989,390.05553111
1504267200,392.70001,384.0,388.20000023,388.87352824,3133785.2800546,388.30864776
1504281600,392.9886,385.12862004,388.87352822,390.00000002,5343945.9299483,389.58778102
1504296000,390.96,387.80000001,390.00000001,389.48999998,1788692.7643406,389.25313515
1504310400,390.83985999,374.0,389.48999998,376.59937,4722439.2188845,382.64199542
1504324800,379.94800128,346.0,376.59937,366.99985954,9675174.0276763,364.10781794
1504339200,367.0,348.09999998,366.99985954,359.39077003,4430492.8210449,356.17007297
1504353600,360.99999986,326.26469187,358.80000002,343.41820274,7446595.850271,342.09858514
1504368000,344.99999999,330.10007,344.96465999,338.299,4244246.3085483,339.09094501
1504382400,344.85343571,321.07808116,338.29524159,344.85,5901352.7131704,330.7740043
1504396800,353.60255705,343.13014001,344.85343571,353.60255705,4357434.7048797,348.9028941
1504411200,371.00000003,352.24576003,353.60255703,358.14778991,7012866.1686429,362.79417922
1504425600,362.89999999,336.198793,358.14778896,339.00000002,2845592.3617734,348.38785276
1504440000,345.59261324,329.09,339.00042,335.0,3416447.9395617,336.19453754
1504454400,346.9219499,332.26785048,336.32325668,346.08820792,3169676.6889461,343.27728782
1504468800,351.70119996,340.43498766,346.86229,350.671001,1427020.2053126,347.8701449
1504483200,351.62700994,341.00021001,350.671001,344.29999922,1340005.8158588,344.09258979
1504497600,345.10969997,317.0,344.26821895,317.99999996,4590448.8263954,329.77024204
1504512000,319.11111111,296.43,317.99999996,298.0,14420102.272543,307.88432157
1504526400,301.5,271.46,298.59600002,285.30068221,13477573.201933,285.48513828
1504540800,310.0,275.5,285.30068219,301.00000001,11199605.857689,289.85330845
1504555200,315.0,292.0,301.10000002,296.51052269,7768906.5029546,304.11976375
1504569600,299.13063001,267.0,296.51052269,275.00000011,6498214.8098944,279.11377851
1504584000,298.48993,272.7226639,275.00000011,297.3,5231096.8294761,284.45545894
1504598400,299.029,282.25014,297.29999999,298.50616997,4919849.5515357,292.53729041
