Timestamp,High,Low,Open,Close,Volume,Adj Close
1514736000,13513.15297831,13300.0,13300.0,13512.06968197,329128.32484891,13392.86657215
1514736300,13650.0,13512.06968197,13512.06968197,13628.30332003,587634.2820445,13588.0400832
1514736600,13770.0,13628.30332006,13628.30332006,13736.21067611,905411.73346784,13722.29233837
1514736900,13930.22796943,13740.0,13740.0,13776.25000034,1349654.9221941,13847.17841494
1514737200,13895.70155944,13762.58990988,13799.0,13850.0,571834.24941719,13804.99729934
1514737500,13850.0,13780.0,13850.0,13792.99999998,283927.73934772,13811.12492629
1514737800,13966.66459924,13782.00000006,13792.99999998,13966.66459924,719716.86329907,13889.00242938
1514738100,13985.233,13886.14682363,13966.66459924,13947.82606736,608813.15707672,13939.24737657
1514738400,14119.99999997,13947.82606742,13985.233,14033.49102712,1434450.3055282,14059.27615941
1514738700,14067.18832878,13999.0,14033.49102712,13999.99999995,662394.59794522,14018.45306659
1514739000,14045.0,13902.88034165,13999.99999988,13944.63070535,559977.01653967,13972.11109598
1514739300,13999.9999997,13899.35000747,13990.23854242,13949.99999997,483626.44109236,13955.41479488
1514739600,13978.99999928,13789.5982778,13978.99999928,13820.71442856,413460.26073443,13854.36292139
1514739900,13899.99,13820.71442856,13820.71442856,13845.0,278586.33108952,13856.36194282
1514740200,13850.0,13683.36129069,13845.0,13699.3870173,396200.7448443,13773.17217732
1514740500,13843.0,13654.1910145,13699.3870173,13796.0846943,861994.66001701,13741.97678828
1514740800,13925.71166607,13798.08469432,13798.08469432,13925.71166607,223366.39407201,13869.20315225
1514741100,13974.5834717,13842.99999994,13925.71166607,13874.99999999,477305.24034261,13921.07692423
1514741400,13889.55619,13802.47650893,13863.2552189,13830.49999822,189036.37294786,13839.3251088
1514741700,13919.26596064,13807.50432315,13831.0,13919.26596047,333902.04479397,13872.668665
1514742000,13950.99999998,13890.00000004,13919.2659607,13921.23652906,249885.34798761,13915.05993996
1514742300,13951.64288516,13780.0,13948.52493546,13798.1,247801.77955392,13844.4567069
1514742600,13858.8694306,13789.05000082,13798.10000015,13789.05000082,213401.88467126,13820.22581272
1514742900,13907.6335997,13790.0,13800.1342111,13849.64399995,186733.30000397,13850.34025203
1514743200,13900.0,13856.63359981,13870.50579429,13900.0,180519.23751847,13891.5317836
1514743500,13900.0,13860.64399995,13900.0,13875.0,235668.24570451,13887.28536399
1514743800,13885.0,13860.64399997,13875.0,13861.0,92998.53065015,13871.67234431
1514744100,13876.63359967,13825.12142407,13876.63359967,13867.099999,190972.04969868,13844.04014728
1514744400,13884.99999996,13839.55293993,13865.0,13839.65294061,87769.35702947,13850.74321088
1514744700,13859.99999998,13770.22048193,13859.99999998,13770.22048206,295593.45678831,13801.82955024
1514745000,13800.0,13676.62858375,13789.0,13690.05917123,692924.16408329,13699.51656015
1514745300,13819.99999996,13699.05917152,13710.0,13800.00000008,261621.75828912,13776.61542982
1514745600,13820.0,13778.0,13800.0,13780.00000026,188625.97764576,13797.3061456
1514745900,13823.00000001,13772.54054193,13801.99999962,13820.0,190645.39021033,13806.82628505
1514746200,13820.0000001,13820.0,13820.0,13820.0000001,71256.7764257,13820.00000005
1514746500,13830.9902,13730.31510003,13820.0000001,13771.00000055,234482.91167886,13774.08540815
1514746800,13885.0,13751.00000003,13779.99999999,13855.99999998,166362.61598638,13804.42676529
1514747100,13932.99999965,13833.13421102,13833.13421102,13880.0,484606.33086814,13904.85226966
1514747400,13920.00000103,13858.3000001,13898.9999987,13920.00000103,430245.69871387,13902.38851209
1514747700,13939.93584616,13907.01861964,13920.00000103,13907.01861964,189660.62185993,13923.27260094
1514748000,13924.99999998,13870.33136773,13920.0,13890.0,172140.24809647,13898.5648926
1514748300,13925.00000001,13773.76875317,13870.3313674,13821.58799999,284873.98195094,13844.12725255
1514748600,13871.94179188,13792.08673276,13792.08673276,13826.08889831,103503.83691372,13825.94450558
1514748900,13826.08889831,13763.96204759,13826.08889831,13785.0,216176.69774748,13778.31688124
1514749200,13844.9930293,13773.83595243,13785.0,13811.00000018,151631.50638872,13790.68063044
1514749500,13844.99302847,13794.0,13844.99302847,13801.0,93873.6752331,13822.86181073
1514749800,13860.00000006,13801.0,13801.0,13850.00000001,130794.52276877,13840.5903242
1514750100,13869.87514398,13831.00000007,13850.99999995,13850.9999998,10328.01412426,13855.26449931
1514750400,13950.0,13850.99999978,13850.99999978,13950.0,265062.29007993,13902.60665244
1514750700,14085.47399998,13920.99999976,13920.99999976,13999.99999971,628759.05135681,14030.23631784
1514751000,14023.2070623,13948.25464823,13980.98878021,13985.9985775,254294.85212652,13989.36124379
1514751300,13980.51383596,13902.0,13980.51383596,13902.00000004,87402.67628751,13932.70425638
1514751600,13974.71701737,13902.00000004,13931.73637724,13960.25115605,77422.38685502,13942.94523435
1514751900,13991.0,13946.29536048,13974.71701734,13989.99,158219.4410569,13978.89172973
1514752200,13989.99999906,13944.88888877,13989.99999906,13958.99999992,161843.65552844,13955.39788883
1514752500,14049.99999985,13944.8888888,13978.99999927,13999.99999986,529033.72915918,13992.57059485
1514752800,14075.0,13958.06289011,13999.99999983,14075.0,887941.60527352,14008.70889559
1514753100,14144.48879992,14057.87442217,14075.9506018,14117.99999748,684214.54899315,14119.18153809
1514753400,14145.0,14062.58553583,14117.99999748,14099.99999971,133497.67286829,14104.89087135
1514753700,14099.99999964,14026.58493992,14099.99999964,14070.0,128202.43580223,14064.52012907
1514754000,14080.0,13950.0,14080.0,13950.0,238546.53032973,13981.07517755
1514754300,13953.38106394,13870.0,13953.38106394,13902.0,303101.53707169,13908.32021697
1514754600,13982.41401995,13871.00000067,13902.0,13939.250974,184321.43218697,13935.46730798
1514754900,13958.99999995,13912.50195003,13939.250974,13946.99999981,97040.99827734,13938.63570961
1514755200,13989.99999989,13938.50499996,13946.99999981,13949.7525002,162970.80240458,13963.01101738
1514755500,13967.4790121,13913.0,13949.75250017,13913.0,149750.23048053,13940.02429538
1514755800,13913.0,13878.26096015,13913.0,13907.43382077,389856.92212344,13901.4298977
1514756100,13942.75990643,13871.1958171,13883.03960964,13879.6958173,205413.52208798,13906.92876509
1514756400,13930.00000025,13881.10000005,13881.10000006,13925.0,253885.57588731,13903.97453597
1514756700,13964.80696489,13890.00000131,13925.0,13945.0,53647.47911189,13920.8007141
1514757000,13954.99999963,13912.99999923,13945.0,13912.99999944,25293.06747553,13921.45517316
1514757300,13941.71975972,13912.9999994,13941.71975972,13914.99999977,92127.86676995,13924.90363487
1514757600,13977.5,13900.2673347,13914.99999976,13970.46155783,41732.67140305,13934.6712848
1514757900,14034.4620217,13970.46155814,13977.5,14004.0,146409.09579278,14001.76275571
1514758200,14000.0,13858.02176745,14000.0,13869.22153679,136425.83501951,13913.77506911
1514758500,13923.99999949,13836.00000005,13869.22153784,13920.85487736,135389.4679356,13863.51323781
1514758800,13920.85487727,13859.9999663,13875.75071016,13878.00000998,48747.58465087,13896.20465239
1514759100,13878.00000999,13846.13382624,13878.00000994,13847.00000111,86487.31431605,13857.73829882
1514759400,13945.35487927,13847.00000124,13878.00000988,13932.35487895,187768.35251692,13887.765445
1514759700,13932.35487882,13882.00000023,13882.00000023,13920.26699,31927.68629686,13917.85505893
1514760000,13920.26698997,13850.00000041,13886.68687046,13890.00000013,137270.85521826,13897.73020582
1514760300,13915.99999981,13806.35487928,13915.99999981,13848.15982653,157732.97087359,13854.0893061
1514760600,13848.15982584,13764.49228042,13848.15982584,13764.49228059,129930.02472738,13805.33838929
1514760900,13876.32361769,13764.49228356,13799.99999992,13825.0,322066.28182521,13801.11387202
1514761200,13877.20380695,13801.20380741,13802.58392742,13850.0,204799.15244435,13863.83195668
1514761500,13874.2038069,13770.84000031,13850.0,13770.84000031,214901.40157727,13825.52970159
1514761800,13833.7183399,13780.00000032,13801.20394647,13780.00000536,54951.9245434,13797.19116084
1514762100,13780.00014284,13720.00000005,13780.00000503,13723.00000004,273630.83647448,13752.26439739
1514762400,13826.26003344,13721.00000003,13723.00000008,13800.0,399660.6656472,13774.75199393
1514762700,13849.99999999,13800.0,13800.44179214,13849.99999999,286230.0797119,13815.95020911
1514763000,13900.28390343,13801.00000044,13849.99999999,13900.0,721437.61305812,13892.18151476
1514763300,13970.55715147,13900.0,13900.0,13907.90677,403494.70532917,13910.52077168
1514763600,13924.99999963,13853.999981,13907.90677,13860.00000001,356202.82303379,13882.87722826
1514763900,13880.89250509,13860.0,13860.00000001,13860.0,371923.92402012,13860.88266191
1514764200,13869.89250516,13760.00000003,13860.0,13760.00000003,206694.30735529,13817.89952651
1514764500,13828.31022152,13760.00000002,13760.00000003,13769.34198361,57738.08080173,13786.83156981
1514764800,13799.99999984,13710.00000001,13799.99999984,13720.00000005,158581.24115918,13758.43114488
1514765100,13733.22823089,13603.0,13720.00000005,13625.14125469,379166.9307217,13661.47864846
1514765400,13652.11754555,13601.00000004,13625.14125469,13625.0,198483.87452649,13623.51325033
1514765700,13629.99999982,13520.0,13625.0,13548.65348348,525447.68980482,13558.63651359
1514766000,13667.4160008,13483.91342101,13520.00000034,13495.00000002,500558.74489144,13532.75745863
1514766300,13645.66248384,13500.0,13500.0,13600.0,273900.50343292,13594.49260059
1514766600,13619.06900993,13549.57417776,13600.0,13609.99999984,451450.67577526,13580.40941974
1514766900,13609.9999998,13549.57417776,13609.9999998,13550.57417796,419576.17026866,13567.35332029
1514767200,13599.99999964,13550.57417776,13578.0,13580.00000005,200391.51173064,13576.7536356
1514767500,13700.0,13536.06325647,13575.00000001,13650.00000015,690483.0815847,13603.82885834
1514767800,13679.94793009,13592.42559992,13679.94793009,13620.99999974,134863.60771418,13645.84233716
1514768100,13620.9999999,13550.0,13620.99999974,13563.42559841,122674.82082883,13585.75903881
1514768400,13619.99999999,13542.96013593,13564.0,13600.00000831,117663.570364,13597.95911944
1514768700,13600.00000807,13500.0,13544.0,13518.4255988,692751.38801408,13530.51639324
