Timestamp,High,Low,Open,Close,Volume
1539576000.0,6385.3015528,6381.93697135,6377.96727,6387.02219567,159379.86951667
1539579600.0,6512.33349529,6496.79904634,6387.02219583,6699.99999999,2552385.256736
1539583200.0,7100.0,6935.67279728,6672.2412868,7340.00000003,6876613.8616715
1539586800.0,7400.54999997,6996.0,6999.68523356,6870.94994611,4472760.5661455
1539590400.0,6963.91591159,6840.0906586,6870.94994611,6840.0906586,3318612.24064472
1539594000.0,6867.6722,6785.0,6786.58002231,6850.0,2759777.87031501
1539597600.0,6895.00990375,6849.80320378,6852.252207,6923.54,1242063.42140983
1539601200.0,7023.21179566,6949.99999999,6923.54,6968.71961136,4372156.4926851
1539604800.0,6999.3386,6955.0,6968.7716,6955.0,2311280.7855629204
1539608400.0,6963.62899619,6939.18110769,6952.5802,6954.20033983,1170470.43847957
1539612000.0,6976.48309999,6929.0,6929.0,6880.0,2170415.07759617
1539615600.0,6895.0,6880.0,6880.0,6903.85596621,701218.19311291
1539619200.0,6938.2591848,6920.96732182,6905.6608498,6927.0,714593.62890901
1539622800.0,6942.85173886,6890.1799958,6895.0,6882.0,703202.04840444
1539626400.0,6909.33929987,6823.03600378,6836.0,6806.62775447,1387629.23229867
1539630000.0,6822.36809622,6783.17999581,6798.40553537,6744.51600378,347845.32100821997
1539633600.0,6748.46504245,6713.48191204,6721.11373539,6713.48191204,922950.69132989
1539637200.0,6744.65405877,6666.17799234,6666.17799234,6660.44999997,661037.1448931501
1539640800.0,6681.675,6677.07485909,6660.4269625,6725.62000961,477679.91558704997
1539644400.0,6766.2664826,6747.60668885,6725.62000961,6750.0,125862.38463873
1539648000.0,6747.60668885,6716.30759002,6725.46110485,6726.33425776,93666.52065189
1539651600.0,6747.98215709,6733.3995004,6735.00000002,6718.9405316,275188.74206061003
1539655200.0,6726.54147702,6719.83260013,6710.85960009,6736.72749804,171138.37488278002
1539658800.0,6764.44259999,6741.20621013,6747.44044401,6734.42167025,188123.07249773
1539662400.0,6739.74393936,6733.51944877,6733.81385449,6724.98439116,28304.01421229
1539666000.0,6736.62202278,6737.99999999,6727.07468719,6847.61317025,230733.93222525
1539669600.0,6890.32467676,6829.34869276,6847.20609157,6825.0,465766.78446192003
1539673200.0,6833.44969254,6814.42942631,6824.9679924,6825.38002965,77361.93996794999
1539676800.0,6832.1178995,6740.0,6748.0,6745.1280305,189797.58620552003
1539680400.0,6764.07147168,6750.0,6751.1999999,6748.30722024,34672.80716111
1539684000.0,6761.0,6751.24645908,6749.0,6770.33,92686.33909994
1539687600.0,6782.0,6770.33733297,6770.33733297,6794.69600168,18552.12927512
1539691200.0,6795.76799622,6766.00659561,6760.8915449,6750.0,95113.07688994001
1539694800.0,6778.63918472,6748.38047828,6750.0,6754.1664227,161281.23893114
1539698400.0,6753.5162,6741.3919166,6740.77230569,6723.0,186321.45591334
1539702000.0,6736.27974969,6725.0039766,6723.3599387,6725.0039766,63950.86862346
1539705600.0,6723.3599387,6681.99999997,6696.99999,6695.10725091,86388.51179474
1539709200.0,6710.0,6703.91741241,6699.50243544,6712.00000001,42319.2005906
1539712800.0,6730.4079921,6730.4079918,6712.00000001,6731.29999999,67674.88559119
1539716400.0,6732.95025477,6716.70150424,6726.00916577,6740.05568932,138693.77961221
1539720000.0,6743.21124742,6719.51000001,6719.51000143,6718.90759689,75675.99453968
1539723600.0,6727.07002244,6717.24009983,6717.65429938,6736.20804933,26662.83292923
1539727200.0,6736.0,6717.24009983,6717.24009984,6729.83350831,27380.15219011
1539730800.0,6779.45404338,6758.7549257,6729.83350831,6758.7549257,56078.79817292999
1539734400.0,6762.99989996,6741.86623942,6748.73533456,6756.28866162,69660.07350914
1539738000.0,6769.92436321,6747.97247143,6747.87128856,6752.57919913,53685.24041035
1539741600.0,6766.31969997,6753.87339639,6752.57919928,6757.68122134,68155.61947835001
1539745200.0,6781.37792614,6765.49597512,6768.73284081,6770.70060001,84716.79013268999
1539748800.0,6781.9839962,6765.0,6767.63320998,6773.01956361,75307.09849964001
1539752400.0,6800.5391658,6765.0,6768.99999984,6754.76360593,102538.54213923
1539756000.0,6769.92609697,6755.00000002,6754.76960872,6767.44469622,30089.575209199997
1539759600.0,6764.07950703,6747.32677058,6754.8552962,6753.50317687,6000.1995799900005
1539763200.0,6764.6579,6751.8848881,6747.32677064,6765.759,27521.282560450003
1539766800.0,6769.71842162,6740.65439225,6740.86244168,6725.09648289,29549.57129422
1539770400.0,6733.0,6699.98692164,6699.98692164,6706.63598485,77184.2040826
1539774000.0,6706.63598471,6689.88319998,6689.8832,6725.3186,133296.29183582
1539777600.0,6727.62202593,6717.0,6719.16105513,6718.08001931,67446.52101435
1539781200.0,6722.78778389,6717.0,6718.08001931,6718.10699996,18204.661520640002
1539784800.0,6729.99999997,6724.81402276,6718.10699999,6754.96994121,255103.03545836
1539788400.0,6754.23779713,6740.0,6741.0,6741.21876969,149874.27019841
1539792000.0,6755.1939937,6736.2447219,6736.2447219,6749.99999999,156112.05726699
1539795600.0,6749.99999883,6737.35045469,6740.31619579,6740.76915351,23243.955270849998
1539799200.0,6749.69144928,6739.87115509,6740.82716493,6746.44765134,69213.99639798
1539802800.0,6746.30361703,6740.15596724,6740.15596619,6722.4172165,42423.53575053
1539806400.0,6725.7975206,6724.54098021,6722.4172165,6731.43108159,27973.15780401
1539810000.0,6731.43108159,6729.15427337,6730.0,6736.7769,82615.12059787
1539813600.0,6746.14357905,6736.7768,6736.77689996,6736.7768,30654.56968198
1539817200.0,6739.81,6739.41418011,6739.79194441,6739.75026251,46681.05471173
1539820800.0,6739.75026251,6740.35016474,6739.75026248,6746.66120967,52757.30989607
1539824400.0,6742.0,6735.73,6740.41418011,6743.42966184,31438.32114844
1539828000.0,6741.0870886,6734.46398006,6733.43941391,6743.94193101,6684.30084143
1539831600.0,6791.15596619,6748.80741201,6743.94,6753.40681335,129531.35130984001
1539835200.0,6762.51425624,6748.89012046,6748.89012046,6755.01654168,35187.17860978
1539838800.0,6755.29662771,6744.07616748,6749.99999999,6730.13444161,74835.88913084
1539842400.0,6740.29857871,6726.0,6729.99999999,6730.00000042,55853.225703970005
1539846000.0,6737.91807491,6732.0,6730.01000092,6736.81054884,15258.324116759999
1539849600.0,6736.81054884,6709.36494987,6723.94863943,6725.71037491,64551.3599099
1539853200.0,6729.91729155,6718.33083395,6718.33083397,6723.91718537,53049.65286431
1539856800.0,6738.86429229,6720.0,6723.32488927,6733.02597686,54668.9659157
1539860400.0,6732.84401678,6718.33083395,6720.09130413,6718.33083395,52284.71282619001
1539864000.0,6720.11509707,6713.65410694,6718.45707438,6713.66410747,84865.80547383
1539867600.0,6722.90867149,6709.99999997,6713.00530749,6715.53498849,86415.82665092
1539871200.0,6720.61769777,6709.70831922,6715.65078148,6710.83309726,60294.87026712
1539874800.0,6715.56284853,6687.5190377,6691.90000014,6700.0,278328.45200431
1539878400.0,6713.56151901,6701.00771559,6698.24629314,6708.20048982,164302.62487564
1539882000.0,6714.99999998,6703.0330834,6708.20048982,6646.02749848,498006.03692278
1539885600.0,6672.72058787,6637.87838505,6654.02265793,6638.0,97845.32304787
1539889200.0,6641.71784559,6620.0,6626.27005429,6635.01654168,188070.70486066
1539892800.0,6646.24371591,6623.46990001,6634.75638075,6620.28121024,47876.40157933
1539896400.0,6625.19591999,6589.0,6599.86766643,6596.16342017,204144.52146161
1539900000.0,6597.29197671,6581.0,6581.0,6606.59552412,145113.96991501
1539903600.0,6639.71757733,6609.93998812,6605.46879526,6610.0,36466.41511078
1539907200.0,6637.82345832,6626.41452831,6619.55094417,6637.67194072,27009.01797604
1539910800.0,6638.31804138,6620.08495188,6622.26373648,6602.42849314,29570.37589573
1539914400.0,6618.33000968,6608.10657491,6602.71425417,6628.99999985,40631.677156210004
1539918000.0,6629.54209427,6615.45320688,6621.27139163,6613.16253214,65800.28031244
1539921600.0,6623.60016469,6623.79306638,6616.17780022,6632.0,10936.846327539999
1539925200.0,6634.75253815,6610.8764237,6610.87642175,6592.40765065,38756.868032779996
1539928800.0,6603.57108867,6581.64317717,6590.0,6582.00000002,108040.26341915
1539932400.0,6591.28104359,6580.549536,6589.5505417,6580.549536,111888.33706968
1539936000.0,6606.0836005,6593.18799283,6585.28351799,6599.31335116,29975.83783045
1539939600.0,6599.34059027,6589.61344301,6589.6234,6596.16807356,85784.46354882
1539943200.0,6610.0,6596.6349942,6597.73249668,6600.0,21520.64086906
1539946800.0,6603.36333381,6596.00075793,6596.28829197,6589.45611808,43548.29517878
1539950400.0,6589.45611808,6550.2529349,6552.76372239,6572.94702465,168168.06190072
1539954000.0,6585.69916359,6577.13079167,6576.27714129,6581.08174474,13889.7862303
1539957600.0,6584.22646629,6577.0,6577.0,6565.88555699,68250.62069133
1539961200.0,6571.32604385,6560.49070208,6565.36920889,6571.1135067,76769.38309347
1539964800.0,6589.93521088,6568.26119885,6571.1135067,6569.08233753,76354.52265631
1539968400.0,6579.40300851,6568.26119888,6569.04116876,6568.37952501,80014.85577848
1539972000.0,6569.99999969,6565.45660592,6568.3197625,6568.86603789,51580.63220525
1539975600.0,6575.39723514,6561.91554755,6561.91554755,6558.83272523,101382.04902384
1539979200.0,6558.83272456,6534.0,6534.0,6525.90502462,69815.87413916
1539982800.0,6549.99999999,6532.51472901,6529.0,6541.26003066,96934.34361261
1539986400.0,6549.87999999,6534.0,6537.32813553,6534.45776143,64192.50100569
1539990000.0,6534.45776702,6533.63948658,6533.63948658,6528.13706268,72224.17319329
1539993600.0,6531.29741432,6515.03590284,6517.65347555,6515.03590284,56160.273540049995
1539997200.0,6518.83650942,6510.0,6510.0,6546.60371009,69688.24466065
1540000800.0,6561.1497895,6543.41185836,6543.0349,6547.03874925,27829.05181854
1540004400.0,6545.88652052,6537.18326895,6537.18326895,6537.18326896,14716.32763677
1540008000.0,6543.16088079,6540.5558017,6540.5558017,6547.03874927,13474.70144031
