Timestamp,High,Low,Open,Close,Volume,Adj Close
1546272000,136.03713317,134.97857887,135.3,135.00398005,11903.83215977,135.28035896
1546273800,135.65777831,133.70000007,135.65777831,134.81189182,11897.71935696,134.15010665
1546275600,134.81188926,133.97000041,133.97000041,134.0,7765.22909727,134.09864711
1546277400,134.85,134.0900002,134.09000021,134.85,7846.07120115,134.70805918
1546279200,134.93,134.30001227,134.85,134.9299997,10212.16600114,134.79785187
1546281000,134.92999962,134.35000285,134.35000285,134.35000761,582.64336959,134.36867931
1546282800,134.6,134.03112289,134.6,134.15,1792.19254366,134.21158275
1546284600,134.0311268,128.57215,134.0311268,131.43843293,87358.28569572,131.21535929
1546286400,131.41791332,130.03945128,130.90000011,130.6900009,29900.99614743,130.68709321
1546288200,131.23021152,130.5,130.75007113,130.50000014,6745.1080451,130.57744096
1546290000,130.5000004,130.02000001,130.50000014,130.02000001,18164.14681528,130.37242661
1546291800,130.51694699,130.0,130.27190152,130.47217268,11569.29693652,130.19001303
1546293600,130.40999962,129.80000026,130.40999962,130.40999351,12653.35417243,130.0100594
1546295400,131.292527,129.85000473,129.85000473,130.94703895,4522.77782486,130.98116078
1546297200,131.62778059,131.27436975,131.27436975,131.6276,27564.98904587,131.47347842
1546299000,131.46198659,130.75730001,131.46198659,131.38909998,36963.67769956,131.41912129
1546300800,131.40186098,131.12632181,131.38909998,131.40186098,1219.86753638,131.32777932
1546302600,132.47168018,131.40186097,131.40186097,132.33784038,12625.67487549,131.98886604
1546304400,132.02567668,131.44868783,131.5840892,132.02567668,1453.86115034,131.69588752
1546306200,131.3078053,131.3078053,131.3078053,131.3078053,305.02803171,131.3078053
1546308000,131.00000119,130.46000001,131.0000011,130.46000001,23522.98549505,130.61194229
1546309800,130.31000238,130.02788518,130.31000037,130.02788518,1581.45868178,130.29513386
1546311600,131.30799996,130.35030006,130.6696,131.30799996,4164.70413498,130.75840186
1546313400,131.3079956,130.79,130.82080001,131.3079956,215.15341761,130.8437604
1546315200,134.30941122,131.3079956,131.3079956,133.01782156,18616.47843637,132.91019677
1546317000,132.82755553,132.244141,132.82755553,132.50999984,5158.43370449,132.37922225
1546318800,132.75313761,132.42010012,132.42010012,132.75313761,113.49383106,132.50291836
1546320600,132.62290005,132.62290005,132.62290005,132.62290005,159.40637852,132.62290005
1546322400,133.08876627,132.976863,132.976863,133.08876627,228.60471377,132.99544679
1546324200,133.36269991,132.82140016,132.82140016,133.36269991,699.17845611,133.01388068
1546326000,133.99999999,133.36269991,133.36269991,133.68,1157.50166419,133.78414656
1546327800,133.81999882,133.00084549,133.81999881,133.67999997,4447.38034126,133.81351586
1546329600,134.92792099,133.35020063,133.7999998,134.92792099,15569.57250999,133.64337537
1546331400,135.33958687,134.443238,134.6586,134.58791487,8931.45228487,134.84672474
1546333200,134.92724223,134.15006216,134.58791487,134.9272416,5235.52275108,134.61343276
1546335000,134.09542939,133.52450204,134.09542939,133.53239012,18802.76609174,134.06231959
1546336800,133.53240035,133.53239892,133.53239892,133.53240035,32.29951522,133.53239973
1546338600,133.63300001,133.63300001,133.63300001,133.63300001,831.84817437,133.63300001
1546340400,134.01000009,134.01000009,134.01000009,134.01000009,13.7048248,134.01000009
1546342200,134.60000182,133.9002661,134.25000002,133.9002661,3200.93952518,134.56835594
1546344000,133.97,133.52001101,133.79188026,133.97,8502.49944291,133.83396753
1546345800,134.88092527,134.52079769,134.52079769,134.88092527,879.55171928,134.57987341
1546347600,134.06000013,133.81000004,134.06000013,133.90000005,5744.73870783,134.02314452
1546349400,135.97959949,134.06000037,134.06000037,134.22167266,22767.59505591,135.0012751
1546351200,134.22167323,132.50000003,134.22167323,134.00023,24000.78068439,133.77143428
1546353000,134.0007,133.58342204,134.00069948,133.58342204,23371.21330615,133.99944271
1546354800,133.58342203,132.35,133.58342203,132.56000036,29176.33044085,132.94164492
1546356600,133.39946234,133.0500001,133.28999943,133.0500001,2926.39273355,133.26255477
1546358400,133.59288593,133.0500001,133.59288593,133.47833845,608.75308225,133.49771709
1546360200,133.1300006,133.00000001,133.0100005,133.1300006,396.87182844,133.06065544
1546362000,133.74022448,133.43967568,133.43967568,133.72685312,5816.36662552,133.64567963
1546363800,133.66000281,132.29,133.66000281,132.99999993,19714.6187002,132.99197627
1546365600,132.44000249,131.26,132.44000249,132.16999972,68853.967533,131.47324682
1546367400,132.1587805,130.57178111,131.91873315,131.88298309,20180.88523179,131.40928912
1546369200,133.79243313,132.24174491,132.24174493,133.79243313,11923.14202527,133.08192224
1546371000,135.5,133.11000024,133.41999999,135.5,20506.16324052,134.2696717
1546372800,139.41763356,135.49999998,135.49999998,137.99981475,221945.34511648,138.31908685
1546374600,138.36129997,137.23539416,137.99981475,137.93849976,47906.74942983,137.89202227
1546376400,139.16189998,137.88621,138.0,137.91390002,40455.28008922,138.42367051
1546378200,138.42894679,136.96000001,137.91390002,137.00000001,22461.81650339,137.21580591
1546380000,137.69839998,135.93000002,137.53979984,136.8324,13549.24897204,136.99634239
1546381800,137.64979999,136.63020008,136.84909997,137.64979999,27707.11025277,137.19853962
1546383600,140.0,136.74018527,137.41617244,139.0344,104828.63144858,138.83110865
1546385400,139.03463499,137.75160003,138.51198008,138.49258812,10349.5967669,138.65066507
1546387200,140.1,138.49880003,138.973163,138.61290002,50913.55409154,139.50648002
1546389000,139.4,138.34189318,138.70573334,139.2797,19129.21418755,138.69886558
1546390800,139.25969,138.51000058,139.25969,138.51000058,4894.63373277,138.82555602
1546392600,139.05870999,138.00000001,138.51000078,138.00000001,3859.92477193,138.61095323
