Timestamp,High,Low,Open,Close,Volume,Adj Close
1504224000,393.66,385.30007,386.35000002,393.5,1578612.0524049,390.63026839
1504231200,394.35283998,391.32560129,393.5,392.40000001,866754.19585841,392.66940426
1504238400,394.06027999,386.0,392.40000001,386.0,1270703.6515585,389.37709912
1504245600,390.21,384.0,386.99999988,390.21,1171527.8318414,386.17885398
1504252800,392.0,388.74035003,389.99999999,389.00266001,560674.18892955,390.48616774
1504260000,392.10429719,387.09997,388.99999997,388.20000023,859891.32146935,389.77525468
1504267200,392.70001,387.20000023,388.20000023,391.00000016,1276158.9700833,389.77170764
1504274400,391.2,384.0,391.00000018,388.87352824,1857626.3099713,387.30989773
1504281600,392.9886,385.12862004,388.87352822,392.59999986,3388598.1264009,389.53123478
1504288800,392.98799999,386.40000001,392.51999999,390.00000002,1955347.8035474,389.68581398
1504296000,390.96,387.80000001,390.00000001,389.75985955,1093751.9272076,389.29220864
1504303200,390.89,388.0,389.25854076,389.48999998,694940.83713293,389.19165414
1504310400,390.83985999,381.66040001,389.48999998,385.98978,1850478.7644158,386.40862327
1504317600,385.99999989,374.0,385.98984998,376.59937,2871960.4544687,380.25371664
1504324800,379.94800128,346.0,376.59937,348.99000001,4409297.9940707,362.84941673
1504332000,377.0,348.99,348.99000001,366.99985954,5265876.0336056,365.16825411
1504339200,367.0,348.09999998,366.99985954,354.15999999,2619323.989981,355.31553934
1504346400,362.9999997,351.56,354.15999998,359.39077003,1811168.8310639,357.41320093
1504353600,360.99999986,351.23000001,358.80000002,354.61999999,1355153.9338706,355.76611606
1504360800,354.92000006,326.26469187,354.32999999,343.41820274,6091441.9164004,339.19957784
1504368000,344.99999999,330.10007,344.96465999,343.89999975,2831769.0411118,338.42577762
1504375200,344.999996,335.69362711,343.89999975,338.299,1412477.2674365,340.43239584
1504382400,339.02164004,321.07808116,338.29524159,325.9,3225553.3933359,327.70234356
1504389600,344.85343571,325.90000001,325.91977371,344.85,2675799.3198345,334.55417006
1504396800,352.89992999,344.85343571,344.85343571,349.28902996,2950322.437645,349.40486773
1504404000,353.60255705,343.13014001,348.00000001,353.60255705,1407112.2672348,347.85506364
1504411200,367.0,352.24576003,353.60255703,367.0,2239565.7960669,361.12496368
1504418400,371.00000003,354.00021001,366.9,358.14778991,4773300.3725759,363.58268188
